sujet_id,n_outliers_zscore,n_outliers_pct,n_metriques_total,pct_outliers_zscore,pct_outliers_pct,statut_zscore,statut_pct
BraTS-GLI-01079-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-00237-000,8,9,12,66.7,75.0,SUSPECT,SUSPECT
BraTS-GLI-00243-000,8,11,12,66.7,91.7,SUSPECT,SUSPECT
BraTS-GLI-01252-000,8,12,12,66.7,100.0,SUSPECT,SUSPECT
BraTS-GLI-01304-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-01063-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-01305-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-00217-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-01080-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-00196-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-01088-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-01093-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-00199-000,8,11,12,66.7,91.7,SUSPECT,SUSPECT
BraTS-GLI-00207-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-01292-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-01242-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-01243-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-01087-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-00216-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-01085-000,8,9,12,66.7,75.0,SUSPECT,SUSPECT
BraTS-GLI-01084-000,8,12,12,66.7,100.0,SUSPECT,SUSPECT
BraTS-GLI-00210-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-01253-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-00214-000,8,9,12,66.7,75.0,SUSPECT,SUSPECT
BraTS-GLI-01245-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-01227-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-00028-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-01116-000,8,9,12,66.7,75.0,SUSPECT,SUSPECT
BraTS-GLI-00159-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-01198-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-01166-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-00088-000,8,9,12,66.7,75.0,SUSPECT,SUSPECT
BraTS-GLI-00088-001,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-00046-000,8,12,12,66.7,100.0,SUSPECT,SUSPECT
BraTS-GLI-00095-001,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-01200-000,8,11,12,66.7,91.7,SUSPECT,SUSPECT
BraTS-GLI-00096-001,8,9,12,66.7,75.0,SUSPECT,SUSPECT
BraTS-GLI-00099-000,8,11,12,66.7,91.7,SUSPECT,SUSPECT
BraTS-GLI-01158-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-00102-000,8,11,12,66.7,91.7,SUSPECT,SUSPECT
BraTS-GLI-01201-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-00104-000,8,9,12,66.7,75.0,SUSPECT,SUSPECT
BraTS-GLI-01202-000,8,9,12,66.7,75.0,SUSPECT,SUSPECT
BraTS-GLI-01059-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-01495-000,8,9,12,66.7,75.0,SUSPECT,SUSPECT
BraTS-GLI-01276-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-01170-000,8,11,12,66.7,91.7,SUSPECT,SUSPECT
BraTS-GLI-00048-001,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-01188-000,8,9,12,66.7,75.0,SUSPECT,SUSPECT
BraTS-GLI-01187-000,8,9,12,66.7,75.0,SUSPECT,SUSPECT
BraTS-GLI-01186-000,8,9,12,66.7,75.0,SUSPECT,SUSPECT
BraTS-GLI-01272-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-00060-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-01181-000,8,9,12,66.7,75.0,SUSPECT,SUSPECT
BraTS-GLI-01179-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-01499-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-00048-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-01506-000,8,11,12,66.7,91.7,SUSPECT,SUSPECT
BraTS-GLI-01271-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-00068-000,8,9,12,66.7,75.0,SUSPECT,SUSPECT
BraTS-GLI-00070-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-00077-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-00108-000,8,11,12,66.7,91.7,SUSPECT,SUSPECT
BraTS-GLI-01150-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-01204-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-01527-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-00139-000,8,9,12,66.7,75.0,SUSPECT,SUSPECT
BraTS-GLI-01130-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-01220-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-00140-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-01261-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-01222-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-01126-000,8,9,12,66.7,75.0,SUSPECT,SUSPECT
BraTS-GLI-01218-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-00147-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-01123-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-01121-000,8,9,12,66.7,75.0,SUSPECT,SUSPECT
BraTS-GLI-01528-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-00157-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-01259-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-01132-000,8,12,12,66.7,100.0,SUSPECT,SUSPECT
BraTS-GLI-00031-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-01269-000,8,9,12,66.7,75.0,SUSPECT,SUSPECT
BraTS-GLI-00115-000,8,11,12,66.7,91.7,SUSPECT,SUSPECT
BraTS-GLI-01206-000,8,9,12,66.7,75.0,SUSPECT,SUSPECT
BraTS-GLI-01148-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-01208-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-01283-000,8,9,12,66.7,75.0,SUSPECT,SUSPECT
BraTS-GLI-01146-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-01145-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-00036-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-01134-000,8,12,12,66.7,100.0,SUSPECT,SUSPECT
BraTS-GLI-01142-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-01212-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-00131-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-01139-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-01213-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-00032-001,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-00258-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-01031-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-01058-000,8,12,12,66.7,100.0,SUSPECT,SUSPECT
BraTS-GLI-00466-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-01414-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-01411-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-00446-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-01410-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-00734-001,8,9,12,66.7,75.0,SUSPECT,SUSPECT
BraTS-GLI-00459-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-01409-000,8,12,12,66.7,100.0,SUSPECT,SUSPECT
BraTS-GLI-01408-000,8,12,12,66.7,100.0,SUSPECT,SUSPECT
BraTS-GLI-00431-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-00732-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-00469-001,8,12,12,66.7,100.0,SUSPECT,SUSPECT
BraTS-GLI-01342-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-01407-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-01405-000,8,12,12,66.7,100.0,SUSPECT,SUSPECT
BraTS-GLI-01404-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-00491-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-01341-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-00430-000,8,12,12,66.7,100.0,SUSPECT,SUSPECT
BraTS-GLI-01401-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-01339-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-00391-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-00392-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-00395-000,8,12,12,66.7,100.0,SUSPECT,SUSPECT
BraTS-GLI-01336-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-01424-000,8,9,12,66.7,75.0,SUSPECT,SUSPECT
BraTS-GLI-00405-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-01338-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-00412-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-00429-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-00414-000,8,9,12,66.7,75.0,SUSPECT,SUSPECT
BraTS-GLI-01416-000,8,9,12,66.7,75.0,SUSPECT,SUSPECT
BraTS-GLI-01340-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-00259-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-00421-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-00423-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-00425-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-00715-001,8,11,12,66.7,91.7,SUSPECT,SUSPECT
BraTS-GLI-00714-000,8,9,12,66.7,75.0,SUSPECT,SUSPECT
BraTS-GLI-00777-001,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-01359-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-00575-000,8,9,12,66.7,75.0,SUSPECT,SUSPECT
BraTS-GLI-01357-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-01370-000,8,9,12,66.7,75.0,SUSPECT,SUSPECT
BraTS-GLI-00577-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-01369-000,8,9,12,66.7,75.0,SUSPECT,SUSPECT
BraTS-GLI-01251-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-00586-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-00588-000,8,9,12,66.7,75.0,SUSPECT,SUSPECT
BraTS-GLI-00656-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-00639-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-00590-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-00636-001,8,9,12,66.7,75.0,SUSPECT,SUSPECT
BraTS-GLI-01367-000,8,12,12,66.7,100.0,SUSPECT,SUSPECT
BraTS-GLI-00597-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-00630-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-01361-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-00570-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-01356-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-00708-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-00688-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-01397-000,8,12,12,66.7,100.0,SUSPECT,SUSPECT
BraTS-GLI-00514-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-00518-001,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-00525-001,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-00690-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-00532-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-00689-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-00537-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-01375-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-00547-001,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-01384-000,8,11,12,66.7,91.7,SUSPECT,SUSPECT
BraTS-GLI-00551-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-01381-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-01380-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-00555-001,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-01355-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-00390-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-00751-001,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-00311-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-00301-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-01029-000,8,9,12,66.7,75.0,SUSPECT,SUSPECT
BraTS-GLI-01318-000,8,11,12,66.7,91.7,SUSPECT,SUSPECT
BraTS-GLI-01027-000,8,11,12,66.7,91.7,SUSPECT,SUSPECT
BraTS-GLI-00293-000,8,9,12,66.7,75.0,SUSPECT,SUSPECT
BraTS-GLI-01021-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-00300-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-01018-000,8,9,12,66.7,75.0,SUSPECT,SUSPECT
BraTS-GLI-01015-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-00283-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-01012-000,8,11,12,66.7,91.7,SUSPECT,SUSPECT
BraTS-GLI-01010-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-01009-000,8,9,12,66.7,75.0,SUSPECT,SUSPECT
BraTS-GLI-01008-000,8,12,12,66.7,100.0,SUSPECT,SUSPECT
BraTS-GLI-01005-000,8,11,12,66.7,91.7,SUSPECT,SUSPECT
BraTS-GLI-01004-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-01003-000,8,11,12,66.7,91.7,SUSPECT,SUSPECT
BraTS-GLI-00284-000,8,9,12,66.7,75.0,SUSPECT,SUSPECT
BraTS-GLI-00281-000,8,11,12,66.7,91.7,SUSPECT,SUSPECT
BraTS-GLI-01001-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-01311-000,8,9,12,66.7,75.0,SUSPECT,SUSPECT
BraTS-GLI-01056-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-01055-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-01052-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-01448-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-01049-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-01048-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-00263-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-01044-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-01444-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-00267-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-01042-000,8,12,12,66.7,100.0,SUSPECT,SUSPECT
BraTS-GLI-01312-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-01446-000,8,11,12,66.7,91.7,SUSPECT,SUSPECT
BraTS-GLI-00273-000,8,9,12,66.7,75.0,SUSPECT,SUSPECT
BraTS-GLI-00274-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-01036-000,8,12,12,66.7,100.0,SUSPECT,SUSPECT
BraTS-GLI-00313-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-01250-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-00376-000,8,9,12,66.7,75.0,SUSPECT,SUSPECT
BraTS-GLI-00373-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-01431-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-00341-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-00340-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-00820-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-00338-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-01330-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-00796-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-00347-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-00828-000,8,9,12,66.7,75.0,SUSPECT,SUSPECT
BraTS-GLI-00793-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-00329-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-00791-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-00788-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-00784-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-00352-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-01325-000,8,8,12,66.7,66.7,SUSPECT,SUSPECT
BraTS-GLI-00386-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-01329-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-00324-000,8,12,12,66.7,100.0,SUSPECT,SUSPECT
BraTS-GLI-00840-000,8,9,12,66.7,75.0,SUSPECT,SUSPECT
BraTS-GLI-00809-000,8,9,12,66.7,75.0,SUSPECT,SUSPECT
BraTS-GLI-00316-000,8,9,12,66.7,75.0,SUSPECT,SUSPECT
BraTS-GLI-00344-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-01000-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-00370-000,8,10,12,66.7,83.3,SUSPECT,SUSPECT
BraTS-GLI-01374-000,7,8,12,58.3,66.7,SUSPECT,SUSPECT
BraTS-GLI-01376-000,7,8,12,58.3,66.7,SUSPECT,SUSPECT
BraTS-GLI-01489-000,7,7,12,58.3,58.3,SUSPECT,SUSPECT
BraTS-GLI-01507-000,7,7,12,58.3,58.3,SUSPECT,SUSPECT
BraTS-GLI-01331-000,7,10,12,58.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-01358-000,7,9,12,58.3,75.0,SUSPECT,SUSPECT
BraTS-GLI-01484-000,7,7,12,58.3,58.3,SUSPECT,SUSPECT
BraTS-GLI-01657-000,7,8,12,58.3,66.7,SUSPECT,SUSPECT
BraTS-GLI-01309-000,7,7,12,58.3,58.3,SUSPECT,SUSPECT
BraTS-GLI-01449-000,7,7,12,58.3,58.3,SUSPECT,SUSPECT
BraTS-GLI-01335-000,7,10,12,58.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-01364-000,7,9,12,58.3,75.0,SUSPECT,SUSPECT
BraTS-GLI-01363-000,7,9,12,58.3,75.0,SUSPECT,SUSPECT
BraTS-GLI-01287-000,7,8,12,58.3,66.7,SUSPECT,SUSPECT
BraTS-GLI-01377-000,7,8,12,58.3,66.7,SUSPECT,SUSPECT
BraTS-GLI-01301-000,7,10,12,58.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-01378-000,7,9,12,58.3,75.0,SUSPECT,SUSPECT
BraTS-GLI-01390-000,7,7,12,58.3,58.3,SUSPECT,SUSPECT
BraTS-GLI-01346-000,7,7,12,58.3,58.3,SUSPECT,SUSPECT
BraTS-GLI-01275-000,7,7,12,58.3,58.3,SUSPECT,SUSPECT
BraTS-GLI-01509-000,7,8,12,58.3,66.7,SUSPECT,SUSPECT
BraTS-GLI-01403-000,7,9,12,58.3,75.0,SUSPECT,SUSPECT
BraTS-GLI-01473-000,7,7,12,58.3,58.3,SUSPECT,SUSPECT
BraTS-GLI-01500-000,7,7,12,58.3,58.3,SUSPECT,SUSPECT
BraTS-GLI-01399-000,7,10,12,58.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-01398-000,7,10,12,58.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-01515-000,7,8,12,58.3,66.7,SUSPECT,SUSPECT
BraTS-GLI-01334-000,7,12,12,58.3,100.0,SUSPECT,SUSPECT
BraTS-GLI-01393-000,7,7,12,58.3,58.3,SUSPECT,SUSPECT
BraTS-GLI-01324-000,7,10,12,58.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-01352-000,7,8,12,58.3,66.7,SUSPECT,SUSPECT
BraTS-GLI-01262-000,7,12,12,58.3,100.0,SUSPECT,SUSPECT
BraTS-GLI-01277-000,7,10,12,58.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-01388-000,7,7,12,58.3,58.3,SUSPECT,SUSPECT
BraTS-GLI-01386-000,7,11,12,58.3,91.7,SUSPECT,SUSPECT
BraTS-GLI-01268-000,7,10,12,58.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-01385-000,7,9,12,58.3,75.0,SUSPECT,SUSPECT
BraTS-GLI-01266-000,7,7,12,58.3,58.3,SUSPECT,SUSPECT
BraTS-GLI-01433-000,7,9,12,58.3,75.0,SUSPECT,SUSPECT
BraTS-GLI-01319-000,7,7,12,58.3,58.3,SUSPECT,SUSPECT
BraTS-GLI-01265-000,7,11,12,58.3,91.7,SUSPECT,SUSPECT
BraTS-GLI-01508-000,7,9,12,58.3,75.0,SUSPECT,SUSPECT
BraTS-GLI-01354-000,7,9,12,58.3,75.0,SUSPECT,SUSPECT
BraTS-GLI-01432-000,7,7,12,58.3,58.3,SUSPECT,SUSPECT
BraTS-GLI-01480-000,7,12,12,58.3,100.0,SUSPECT,SUSPECT
BraTS-GLI-01666-000,7,9,12,58.3,75.0,SUSPECT,SUSPECT
BraTS-GLI-01249-000,7,8,12,58.3,66.7,SUSPECT,SUSPECT
BraTS-GLI-00455-000,7,7,12,58.3,58.3,SUSPECT,SUSPECT
BraTS-GLI-00436-000,7,9,12,58.3,75.0,SUSPECT,SUSPECT
BraTS-GLI-00432-000,7,9,12,58.3,75.0,SUSPECT,SUSPECT
BraTS-GLI-00418-000,7,7,12,58.3,58.3,SUSPECT,SUSPECT
BraTS-GLI-00417-000,7,10,12,58.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-00413-000,7,10,12,58.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-00410-000,7,12,12,58.3,100.0,SUSPECT,SUSPECT
BraTS-GLI-00407-000,7,8,12,58.3,66.7,SUSPECT,SUSPECT
BraTS-GLI-00403-000,7,9,12,58.3,75.0,SUSPECT,SUSPECT
BraTS-GLI-00402-000,7,8,12,58.3,66.7,SUSPECT,SUSPECT
BraTS-GLI-00397-000,7,7,12,58.3,58.3,SUSPECT,SUSPECT
BraTS-GLI-00387-000,7,7,12,58.3,58.3,SUSPECT,SUSPECT
BraTS-GLI-00382-000,7,9,12,58.3,75.0,SUSPECT,SUSPECT
BraTS-GLI-00378-000,7,9,12,58.3,75.0,SUSPECT,SUSPECT
BraTS-GLI-00369-000,7,8,12,58.3,66.7,SUSPECT,SUSPECT
BraTS-GLI-00360-000,7,10,12,58.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-00359-000,7,10,12,58.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-00346-000,7,8,12,58.3,66.7,SUSPECT,SUSPECT
BraTS-GLI-00343-000,7,10,12,58.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-00328-000,7,9,12,58.3,75.0,SUSPECT,SUSPECT
BraTS-GLI-00322-000,7,9,12,58.3,75.0,SUSPECT,SUSPECT
BraTS-GLI-00318-000,7,7,12,58.3,58.3,SUSPECT,SUSPECT
BraTS-GLI-00314-000,7,7,12,58.3,58.3,SUSPECT,SUSPECT
BraTS-GLI-00310-000,7,7,12,58.3,58.3,SUSPECT,SUSPECT
BraTS-GLI-00440-000,7,8,12,58.3,66.7,SUSPECT,SUSPECT
BraTS-GLI-00464-001,7,7,12,58.3,58.3,SUSPECT,SUSPECT
BraTS-GLI-00298-000,7,9,12,58.3,75.0,SUSPECT,SUSPECT
BraTS-GLI-00469-000,7,8,12,58.3,66.7,SUSPECT,SUSPECT
BraTS-GLI-00608-000,7,8,12,58.3,66.7,SUSPECT,SUSPECT
BraTS-GLI-00607-000,7,7,12,58.3,58.3,SUSPECT,SUSPECT
BraTS-GLI-00602-001,7,12,12,58.3,100.0,SUSPECT,SUSPECT
BraTS-GLI-00593-000,7,9,12,58.3,75.0,SUSPECT,SUSPECT
BraTS-GLI-00589-000,7,8,12,58.3,66.7,SUSPECT,SUSPECT
BraTS-GLI-00576-000,7,10,12,58.3,83.3,SUSPECT,SUSPECT
BraTS-GLI-00571-000,7,9,12,58.3,75.0,SUSPECT,SUSPECT
BraTS-GLI-00569-000,7,7,12,58.3,58.3,SUSPECT,SUSPECT
BraTS-GLI-00567-000,7,8,12,58.3,66.7,SUSPECT,SUSPECT
